amount,bundleInfo,category,images,name,packageLabel,packageLabelKey,parentCategories,price,productId,sku,slug,upsellSku,volumeLabelKey,volumeLabelLong,volumeLabelShort,weight,weightArticle,weightPieceArticle,weightPerPiece,brandMarketing,productMarketing,regulatedProductName,brand,ageRequiredInMonths,drainedWeight,depositType,oldPrice,discountPercentage,loyaltyValue,value
14,,Absorbante,['https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/rr-926521-0165490546-B1A4ink2.jpg'],BELLA ABSORBANTE PERFECTA ULTRA,BUCATĂ,st,"[[{'key': '5745', 'name': 'Ingrijire personala', 'slug': 'ingrijire-personala-5745', 'orderHint': '000000160'}, {'key': '5751', 'name': 'Absorbante', 'slug': 'absorbante-5751', 'orderHint': '000000060'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '990031909999', 'name': 'Oferte PENNY card', 'slug': 'oferte-site-1723072024-oferte-penny-card', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Bucată', 'baseUnitShort': 'BC', 'basePriceFactor': '1', 'loyalty': {'perStandardizedQuantity': 49, 'tags': ['SO'], 'value': 699}, 'regular': {'perStandardizedQuantity': 59, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': [], 'value': 829}, 'lowestPrice': 829, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",4c38ac1b-4f62-4586-8c03-3cf0edd172f6,RR-926521,bella-absorbante-perfecta-ultra-rr926521,,st,Bucată,bc,0.08,False,False,0,,,,,,,,,,6.99,8.29
55,,Odorizant camera si toaleta,"['https://images.cdn.europe-west1.gcp.commercetools.com/3dd00c6e-62c7-4330-9c1a-0067ba317084/rr-927917-2126275232-ryEEv4Qh.jpg', 'https://images.cdn.europe-west1.gcp.commercetools.com/3dd00c6e-62c7-4330-9c1a-0067ba317084/rr-927917-2139341046-pQCoeqbI.png']",DOMESTOS POWER 5 ODORIZANT WC DIVERSE SORTIMENTE,BUCATĂ,st,"[[{'key': '5738', 'name': 'Produse curatenie', 'slug': 'produse-curatenie-5738', 'orderHint': '000000150'}, {'key': '5744', 'name': 'Odorizant camera si toaleta', 'slug': 'odorizant-camera-si-toaleta-5744', 'orderHint': '000000060'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '990031909999', 'name': 'Oferte PENNY card', 'slug': 'oferte-site-1723072024-oferte-penny-card', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Kilograme', 'baseUnitShort': 'KG', 'basePriceFactor': '1', 'loyalty': {'perStandardizedQuantity': 17981, 'tags': ['SO'], 'value': 989}, 'regular': {'perStandardizedQuantity': 20345, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': [], 'value': 1119}, 'lowestPrice': 899, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",4085b3b3-c046-4d90-898c-ea90ec808081,RR-927917,domestos-power-5-odorizant-wc-diverse-sortimente-rr927917,,gr,Grame,g,0.08,False,False,0,,,,,,,,,,9.89,11.19
1.98,,Sucuri carbogazoase,"['https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/RR-927936-960862752-af53pdP8.jpg', 'https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/rr-927936-960862752-GsOFpUmt.jpg']",COCA COLA 6X330ML NRGB REGULAR PRODUSUL POATE FI ACHIZITIONAT SI LA BUCATA,BUCATĂ,st,"[[{'key': '5725', 'name': 'Bauturi', 'slug': 'bauturi-5725', 'orderHint': '000000130'}, {'key': '5727', 'name': 'Sucuri carbogazoase', 'slug': 'sucuri-carbogazoase-5727', 'orderHint': '000000010'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '99003190111', 'name': 'PLIANT NATIONAL KW29', 'slug': 'oferte-site-1723072024-pliant-national-kw29', 'orderHint': '000000020'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003195', 'name': 'OFERTE SITE 24-30.07.2024', 'slug': 'oferte-site-2430072024', 'orderHint': '000000010'}, {'key': '99003195111', 'name': 'PLIANT NATIONAL KW30 2024', 'slug': 'oferte-site-2430072024-pliant-national-kw30-2024', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Litri', 'baseUnitShort': 'L', 'basePriceFactor': '1', 'crossed': 3529, 'discountPercentage': -32, 'regular': {'perStandardizedQuantity': 1209, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': ['SO'], 'value': 2394}, 'lowestPrice': 3529, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",544d41e9-be2c-4f42-b3bc-12bf2cfeafc3,RR-927936,coca-cola-6x330ml-nrgb-regular-produsul-poate-fi-achizitionat-si-la-bucata-rr927936,,lt,Litri,l,3.24,False,False,0,,,,,,,,35.29,-32%,,23.94
330,,PLIANT NATIONAL KW29,['https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/rr-928580-0115050338-CaXAo322.jpg'],HEINEKEN BERE BLONDA FARA ALC. 330 ML,BUCATĂ,st,"[[{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '99003190111', 'name': 'PLIANT NATIONAL KW29', 'slug': 'oferte-site-1723072024-pliant-national-kw29', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Mililitri', 'baseUnitShort': 'ML', 'basePriceFactor': '1', 'crossed': 635, 'discountPercentage': -21, 'regular': {'perStandardizedQuantity': 1, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': ['SO'], 'value': 499}, 'lowestPrice': 635, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",4dcb6b07-2b58-4059-9826-f88ffe3c91c3,RR-928580,heineken-bere-blonda-fara-alc-330-ml-rr928580,,ml,Mililitri,ml,0.56,False,False,0,,,,,216.0,,,6.35,-21%,,4.99
250,,Cafea,['https://images.cdn.europe-west1.gcp.commercetools.com/3dd00c6e-62c7-4330-9c1a-0067ba317084/rr-929139-0623451146-Z_FGqoTt.jpg'],CASABLANCA INTENSE CAFEA MACINATA,BUCATĂ,st,"[[{'key': '5685', 'name': 'Alimente de baza', 'slug': 'alimente-de-baza-5685', 'orderHint': '000000090'}, {'key': '5697', 'name': 'Cafea', 'slug': 'cafea-5697', 'orderHint': '000000110'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '99003190111', 'name': 'PLIANT NATIONAL KW29', 'slug': 'oferte-site-1723072024-pliant-national-kw29', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Kilograme', 'baseUnitShort': 'KG', 'basePriceFactor': '1', 'crossed': 799, 'discountPercentage': -12, 'regular': {'perStandardizedQuantity': 2796, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': ['SO'], 'value': 699}, 'lowestPrice': 799, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",a7dbd2b9-0723-4510-b067-388d4925c15b,RR-929139,casablanca-intense-cafea-macinata-rr929139,,gr,Grame,g,0.265,False,False,0,,,,,,,,7.99,-12%,,6.99
8,,Hartie igienica,['https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/rr-929907-0777261671-OrR8Pb6i.jpg'],PENNY HARTIE IGIENICA 8 ROLE 2 STRATURI,BUCATĂ,st,"[[{'key': '5738', 'name': 'Produse curatenie', 'slug': 'produse-curatenie-5738', 'orderHint': '000000150'}, {'key': '5742', 'name': 'Hartie igienica', 'slug': 'hartie-igienica-5742', 'orderHint': '000000040'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '990031909999', 'name': 'Oferte PENNY card', 'slug': 'oferte-site-1723072024-oferte-penny-card', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Bucată', 'baseUnitShort': 'BC', 'basePriceFactor': '1', 'loyalty': {'perStandardizedQuantity': 124, 'tags': ['SO'], 'value': 999}, 'regular': {'perStandardizedQuantity': 147, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': [], 'value': 1179}, 'lowestPrice': 1179, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",7579394b-acf2-4f4a-9b6c-445cc3b41e77,RR-929907,penny-hartie-igienica-8-role-2-straturi-rr929907,,st,Bucată,bc,0.61,False,False,0,,,,,,,,,,9.99,11.79
350,,Telemea,"['https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/RR-930814-1631761605-z8kOixOs.jpg', 'https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/rr-930814-160528243-euPOGy3W.png', 'https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/rr-930814-1631761605-6LHl8Ury.jpg']",HOCHLAND TELEMEA  DE VACA 50% GRASIME,BUCATĂ,st,"[[{'key': '5477', 'name': 'Lactate, branzeturi si oua', 'slug': 'lactate-branzeturi-si-oua-5477', 'orderHint': '000000040'}, {'key': '5669', 'name': 'Telemea', 'slug': 'telemea-5669', 'orderHint': '000000090'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '990031909999', 'name': 'Oferte PENNY card', 'slug': 'oferte-site-1723072024-oferte-penny-card', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Kilograme', 'baseUnitShort': 'KG', 'basePriceFactor': '1', 'loyalty': {'perStandardizedQuantity': 3997, 'tags': ['SO'], 'value': 1399}, 'regular': {'perStandardizedQuantity': 4854, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': [], 'value': 1699}, 'lowestPrice': 1399, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",edd3480a-bb4d-4e48-8488-59b6dfdc31e3,RR-930814,hochland-telemea-de-vaca-50-grasime-rr930814,,gr,Grame,g,0.356,False,False,0,,,,,,,,,,13.99,16.99
75,,Peste si icre,"['https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/RR-931005-117713625-NEb5VrWK.jpg', 'https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/rr-931005-117713625-45iVvTcR.jpg']",NEGRO SALATA DE ICRE CU CRAP SI CEAPA,BUCATĂ,st,"[[{'key': '5640', 'name': 'Carne, mezeluri si peste', 'slug': 'carne-mezeluri-si-peste-5640', 'orderHint': '000000050'}, {'key': '5644', 'name': 'Peste si icre', 'slug': 'peste-si-icre-5644', 'orderHint': '000000040'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '99003190111', 'name': 'PLIANT NATIONAL KW29', 'slug': 'oferte-site-1723072024-pliant-national-kw29', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Kilograme', 'baseUnitShort': 'KG', 'basePriceFactor': '1', 'crossed': 489, 'discountPercentage': -30, 'regular': {'perStandardizedQuantity': 4520, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': ['SO'], 'value': 339}, 'lowestPrice': 489, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",288fca14-088c-4c6a-a8ca-531b6869ded2,RR-931005,negro-salata-de-icre-cu-crap-si-ceapa-rr931005,,gr,Grame,g,0.076,False,False,0,,,,,,,,4.89,-30%,,3.39
250,,"Covrigei,pufuleti si mixuri",['https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/rr-931143-0200952062-3ANtLk4D.jpg'],BOROMIR COVRIGI BUZOIENI  CU SARE,BUCATĂ,st,"[[{'key': '5713', 'name': 'Dulciuri si snacks', 'slug': 'dulciuri-si-snacks-5713', 'orderHint': '000000120'}, {'key': '5716', 'name': 'Covrigei,pufuleti si mixuri', 'slug': 'covrigeipufuleti-si-mixuri-5716', 'orderHint': '000000030'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '99003190111', 'name': 'PLIANT NATIONAL KW29', 'slug': 'oferte-site-1723072024-pliant-national-kw29', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Kilograme', 'baseUnitShort': 'KG', 'basePriceFactor': '1', 'crossed': 515, 'discountPercentage': -18, 'regular': {'perStandardizedQuantity': 1676, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': ['SO'], 'value': 419}, 'lowestPrice': 515, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",b0c1c81f-aafa-436e-8c24-97a2d853ce23,RR-931143,boromir-covrigi-buzoieni-cu-sare-rr931143,,gr,Grame,g,0.26,False,False,0,,,,,,,,5.15,-18%,,4.19
500,,Sapun,"['https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/RR-931182-1324146638-3Y9Vdk2m.jpg', 'https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/rr-931182-1324146638-epiK5pQx.jpg']",ELMIPLANT SAPUN LICHID DIVERSE SORTIMENTE,BUCATĂ,st,"[[{'key': '5745', 'name': 'Ingrijire personala', 'slug': 'ingrijire-personala-5745', 'orderHint': '000000160'}, {'key': '5752', 'name': 'Sapun', 'slug': 'sapun-5752', 'orderHint': '000000070'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '99003190111', 'name': 'PLIANT NATIONAL KW29', 'slug': 'oferte-site-1723072024-pliant-national-kw29', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Litri', 'baseUnitShort': 'L', 'basePriceFactor': '1', 'crossed': 1599, 'discountPercentage': -25, 'regular': {'perStandardizedQuantity': 2398, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': ['SO'], 'value': 1199}, 'lowestPrice': 1599, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",c8c43b1b-d8bc-4cb8-97ee-6f2ffdbb78f5,RR-931182,elmiplant-sapun-lichid-diverse-sortimente-rr931182,,ml,Mililitri,ml,0.56,False,False,0,,,,,,,,15.99,-25%,,11.99
400,,Sosuri,"['https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/RR-931336-676323488-LS3hSlOX.jpg', 'https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/rr-931336-676323488-pqCPQDdO.jpg']",BARILLA SOS PENTRU PASTE  BUSUIOC,BUCATĂ,st,"[[{'key': '5685', 'name': 'Alimente de baza', 'slug': 'alimente-de-baza-5685', 'orderHint': '000000090'}, {'key': '5693', 'name': 'Sosuri', 'slug': 'sosuri-5693', 'orderHint': '000000080'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '99003190111', 'name': 'PLIANT NATIONAL KW29', 'slug': 'oferte-site-1723072024-pliant-national-kw29', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Kilograme', 'baseUnitShort': 'KG', 'basePriceFactor': '1', 'crossed': 1039, 'discountPercentage': -23, 'regular': {'perStandardizedQuantity': 1997, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': ['SO'], 'value': 799}, 'lowestPrice': 1039, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",e2d616e8-9769-43cc-bb1f-8718b524458e,RR-931336,barilla-sos-pentru-paste-busuioc-rr931336,,gr,Grame,g,0.631,False,False,0,,,,,,,,10.39,-23%,,7.99
200,,Unt si margarina,"['https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/RR-931510-045808138-T9t38rtp.jpg', 'https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/rr-931510-068788604-3QeB4Qot.png', 'https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/rr-931510-045808138-yeKIV_en.jpg']",SOLE CREMA  CU UNT CLASIC,BUCATĂ,st,"[[{'key': '5477', 'name': 'Lactate, branzeturi si oua', 'slug': 'lactate-branzeturi-si-oua-5477', 'orderHint': '000000040'}, {'key': '5672', 'name': 'Unt si margarina', 'slug': 'unt-si-margarina-5672', 'orderHint': '000000120'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '99003190111', 'name': 'PLIANT NATIONAL KW29', 'slug': 'oferte-site-1723072024-pliant-national-kw29', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Kilograme', 'baseUnitShort': 'KG', 'basePriceFactor': '1', 'crossed': 745, 'discountPercentage': -12, 'regular': {'perStandardizedQuantity': 3245, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': ['SO'], 'value': 649}, 'lowestPrice': 745, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",89ead41f-cc32-4bf0-a62e-46c3249ab8a8,RR-931510,sole-crema-cu-unt-clasic-rr931510,,gr,Grame,g,0.424,False,False,0,,,,,,,,7.45,-12%,,6.49
4,,Sucuri carbogazoase,"['https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/RR-935109-2038408666-XM_1s_gc.jpg', 'https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/rr-935109-2038408666-IdRpyiyI.jpg']",PEPSI 2X2L REGULAR PRODUSUL POATE FI ACHIZITIONAT SI LA BUCATA,BUCATĂ,st,"[[{'key': '5725', 'name': 'Bauturi', 'slug': 'bauturi-5725', 'orderHint': '000000130'}, {'key': '5727', 'name': 'Sucuri carbogazoase', 'slug': 'sucuri-carbogazoase-5727', 'orderHint': '000000010'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '990031909999', 'name': 'Oferte PENNY card', 'slug': 'oferte-site-1723072024-oferte-penny-card', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Litri', 'baseUnitShort': 'L', 'basePriceFactor': '1', 'loyalty': {'perStandardizedQuantity': 374, 'tags': ['SO'], 'value': 1499}, 'regular': {'perStandardizedQuantity': 443, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': [], 'value': 1775}, 'lowestPrice': 1499, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",28da2162-3107-46de-9c3c-0e1e77c0e18a,RR-935109,pepsi-2x2l-regular-produsul-poate-fi-achizitionat-si-la-bucata-rr935109,,lt,Litri,l,4.38,False,False,0,,,,,,,,,,14.99,17.75
2.5,,Sucuri carbogazoase,"['https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/RR-935499-789421346-iLfdF2c8.jpg', 'https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/rr-935499-789421346-N8R-UlrW.jpg']",COCA-COLA ZERO BAUTURA CARBO,BUCATĂ,st,"[[{'key': '5725', 'name': 'Bauturi', 'slug': 'bauturi-5725', 'orderHint': '000000130'}, {'key': '5727', 'name': 'Sucuri carbogazoase', 'slug': 'sucuri-carbogazoase-5727', 'orderHint': '000000010'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '990031909999', 'name': 'Oferte PENNY card', 'slug': 'oferte-site-1723072024-oferte-penny-card', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Litri', 'baseUnitShort': 'L', 'basePriceFactor': '1', 'loyalty': {'perStandardizedQuantity': 359, 'tags': ['SO'], 'value': 899}, 'regular': {'perStandardizedQuantity': 439, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': [], 'value': 1099}, 'lowestPrice': 849, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",c93188ba-f80d-4c1f-bf4b-559d060961ac,RR-935499,cocacola-zero-bautura-carbo-rr935499,,lt,Litri,l,2.55,False,False,0,,,,,,,,,,8.99,10.99
2.5,,Sucuri carbogazoase,"['https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/rr-935501-0186294589-x5NyGH7J.jpg', 'https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/rr-935501-1156815628-mRHABacj.png']",SPRITE CARBO LAMAIE & LAMAIE VERDE 2.5L,BUCATĂ,st,"[[{'key': '5725', 'name': 'Bauturi', 'slug': 'bauturi-5725', 'orderHint': '000000130'}, {'key': '5727', 'name': 'Sucuri carbogazoase', 'slug': 'sucuri-carbogazoase-5727', 'orderHint': '000000010'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '990031909999', 'name': 'Oferte PENNY card', 'slug': 'oferte-site-1723072024-oferte-penny-card', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Litri', 'baseUnitShort': 'L', 'basePriceFactor': '1', 'loyalty': {'perStandardizedQuantity': 359, 'tags': ['SO'], 'value': 899}, 'regular': {'perStandardizedQuantity': 439, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': [], 'value': 1099}, 'lowestPrice': 849, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",2015ea8e-3e0d-4f05-b27f-10d0eef17d59,RR-935501,sprite-carbo-lamaie-und-lamaie-verde-25l-rr935501,,lt,Litri,l,2.65,False,False,0,,,,,,,,,,8.99,10.99
1,,"DETERGENT SUPRAFETE,ANTICALCAR","['https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/RR-935656-916927250-g8n3srCD.jpg', 'https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/rr-935656-916927250--bhNlDsP.jpg']",IGIENOL DEZINFECTANT FARA CLOR PODELE DIVERSE SORTIMENTE,BUCATĂ,st,"[[{'key': '5738', 'name': 'Produse curatenie', 'slug': 'produse-curatenie-5738', 'orderHint': '000000150'}, {'key': '5741', 'name': 'DETERGENT SUPRAFETE,ANTICALCAR', 'slug': 'detergent-suprafeteanticalcar-5741', 'orderHint': '000000030'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '99003190111', 'name': 'PLIANT NATIONAL KW29', 'slug': 'oferte-site-1723072024-pliant-national-kw29', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Litri', 'baseUnitShort': 'L', 'basePriceFactor': '1', 'crossed': 1599, 'discountPercentage': -25, 'regular': {'perStandardizedQuantity': 1199, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': ['SO'], 'value': 1199}, 'lowestPrice': 1599, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",2c7101bf-8831-45b4-a42d-13b0039ec85a,RR-935656,igienol-dezinfectant-fara-clor-podele-diverse-sortimente-rr935656,,lt,Litri,l,1.16,False,False,0,,,,,,,,15.99,-25%,,11.99
900,,"Lapte batut, sana si chefir","['https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/RR-936630-1316031056-rViouyin.jpg', 'https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/rr-936630-1316031056-QN1DrSQW.jpg']","COVALACT CHEFIR  3,3% GRASIME",BUCATĂ,st,"[[{'key': '5477', 'name': 'Lactate, branzeturi si oua', 'slug': 'lactate-branzeturi-si-oua-5477', 'orderHint': '000000040'}, {'key': '5667', 'name': 'Lapte batut, sana si chefir', 'slug': 'lapte-batut-sana-si-chefir-5667', 'orderHint': '000000070'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '99003190111', 'name': 'PLIANT NATIONAL KW29', 'slug': 'oferte-site-1723072024-pliant-national-kw29', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Kilograme', 'baseUnitShort': 'KG', 'basePriceFactor': '1', 'crossed': 949, 'discountPercentage': -10, 'regular': {'perStandardizedQuantity': 943, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': ['SO'], 'value': 849}, 'lowestPrice': 949, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",dbf6105b-6959-431a-a360-e4abc2fd4714,RR-936630,covalact-chefir-33-grasime-rr936630,,gr,Grame,g,0.95,False,False,0,,,,,,,,9.49,-10%,,8.49
