list,category,id,name,brand,price,dimension10,metric5,position
Bacanie & Lichide,Bacanie & Lichide,10005048,"Bautura Racoritoare Necarbogazoasa Granini Portocale cu pulpa, 1.5l",Granini,8.55,available,0,6902
Bacanie & Lichide,Bacanie & Lichide,10005079,"Bautura Racoritoare Necarbogazoasa Granini Visine, 1.5l",Granini,8.85,available,0,6903
Bacanie & Lichide,Bacanie & Lichide,10005997,Bautura Necarbogazoasa Carrefour Selection portocale 1L,Carrefour Selection,13.5,available,0,6904
Bacanie & Lichide,Bacanie & Lichide,10002951,Bautura racoritoare necarbonatata Santal cu aroma de fructe rosii 1.5L,Santal,8.45,available,0,6905
Bacanie & Lichide,Bacanie & Lichide,10002995,Suc de clementine Carrefour 1 l,Carrefour Extra,8.99,available,0,6906
Bacanie & Lichide,Bacanie & Lichide,14518480,Biscuiti sandwich McVitie's crema cacao 87g,McVitie's,3.75,available,0,6907
Bacanie & Lichide,Bacanie & Lichide,14513776,"Ton bucati in ulei 70% (katsuwonus pelamis, zona FAO, in Vestul Oceanului Pacific, pescuit cu plasa-punga), ulei de floarea soarelui, sare. 110 kcal; grasimi: 50 g; din care saturate: 0 g; carbohidrati: 0 g; proteine: 22,7 g; sare: 0,38 g",Defish,10.5,available,0,6908
Bacanie & Lichide,Bacanie & Lichide,11011984,Rosii nedescorjite in suc de rosii Raureni 700g,Raureni,9.49,available,0,6909
Bacanie & Lichide,Bacanie & Lichide,11001461,Compot de cirese Raureni 720g,Raureni,9.09,available,0,6910
Bacanie & Lichide,Bacanie & Lichide,11013839,File de ansoa in ulei de masline delicius 150g,,41.9,available,0,6911
Bacanie & Lichide,Bacanie & Lichide,14509245,"Bomboane M&M's Crispy, 213g",m&m'S,19.5,available,0,6912
Bacanie & Lichide,Bacanie & Lichide,11020469,Sos de ardei iute verde Tabasco 60 ml,Tabasco,15.7,available,0,6913
Bacanie & Lichide,Bacanie & Lichide,11020470,Sos de ardei iute rosu Tabasco Original 60 ml,Tabasco,15.7,available,0,6914
Bacanie & Lichide,Bacanie & Lichide,14511187,Fidea Monte Banato 6 oua 200 g,Monte Banato,5.59,available,0,6915
Bacanie & Lichide,Bacanie & Lichide,14511188,Taitei subtiri Monte Banato 6 oua 200g,Monte Banato,4.89,available,0,6916
Bacanie & Lichide,Bacanie & Lichide,14525441,Penne rigate Baneasa 500g,Baneasa,5.49,available,0,6917
Bacanie & Lichide,Bacanie & Lichide,14525439,Farfalle Baneasa 500g,Baneasa,5.49,available,0,6918
Bacanie & Lichide,Bacanie & Lichide,14505443,Mini madeleines St.Michel 175g,St.Michel,10.9,available,0,6919
Bacanie & Lichide,Bacanie & Lichide,14522222,Dulceata de ceapa rosie Raureni 250g,Raureni,18.9,available,0,6920
Bacanie & Lichide,Bacanie & Lichide,14001556,"Gem afine St. Dalfour, 284g",St. Dalfour,25.5,available,0,6921
Bacanie & Lichide,Bacanie & Lichide,14513258,"Biscuiti 4 Cereale Misura, fara zaharuri, 120 g",Misura,6.65,available,0,6922
Bacanie & Lichide,Bacanie & Lichide,14513259,"Biscuiti vegani cu cacao si orez umflat Misura, 120 g",Misura,6.05,available,0,6923
Bacanie & Lichide,Bacanie & Lichide,14513260,Biscuiti Integrali Misura 120g,Misura,6.65,available,0,6924
Bacanie & Lichide,Bacanie & Lichide,11000653,Scortisoara Kamis 15g,Kamis,4.09,available,0,6925
Bacanie & Lichide,Bacanie & Lichide,14525464,Biscuiti Gerlinea cu lamaie si mac 132g,Gerlinea,16.5,available,0,6926
Bacanie & Lichide,Bacanie & Lichide,10508130,Fanta orange 4x0.33l,Fanta,15.9,available,0,6927
Bacanie & Lichide,Bacanie & Lichide,14519168,Fructoza Diamant 500g,Diamant,5.45,available,0,6928
Bacanie & Lichide,Bacanie & Lichide,14520295,Zahar gelifiant Diamant 1kg,Diamant,7.79,available,0,6929
Bacanie & Lichide,Bacanie & Lichide,14520296,Zahar gelifiant Diamant 500g,Diamant,4.89,available,0,6930
Bacanie & Lichide,Bacanie & Lichide,14525707,Zahar cubic alb Diamant 500g,Diamant,3.95,available,0,6931
Bacanie & Lichide,Bacanie & Lichide,14525281,"Zahar Ruf, aroma lamaie 10g",Ruf,1.19,available,0,6932
Bacanie & Lichide,Bacanie & Lichide,10507696,Bergenbier Fresh Bere fara alcool lamaie doza 0.5l,Bergenbier,4.29,available,0,6933
Bacanie & Lichide,Bacanie & Lichide,10508145,Vinul Principelui Sauvignon Blanc 2L,Vanju Mare,49.9,available,0,6934
Bacanie & Lichide,Bacanie & Lichide,10508143,Vinul Principelui Merlot &Syrah demisec 2L,Vanju Mare,49.9,available,0,6935
Bacanie & Lichide,Bacanie & Lichide,11007575,Biscuiti umpluti capsuni 350 g Reflets de France,Reflets de France,17.5,available,0,6936
Bacanie & Lichide,Bacanie & Lichide,14510777,Biscuiti sables 150 g Reflet de France,Reflets de France,9.15,available,0,6937
Bacanie & Lichide,Bacanie & Lichide,14510778,Navette provence Reflet de France 400 g,Reflets de France,12.9,available,0,6938
Bacanie & Lichide,Bacanie & Lichide,10508144,Vinul Principelui Rose demisec 2L,Vanju Mare,49.9,available,0,6939
Bacanie & Lichide,Bacanie & Lichide,10004605,Pelin Dealu Verde Roze 0.75L,Dealu Verde,12.5,available,0,6940
Bacanie & Lichide,Bacanie & Lichide,10005309,"Prosecco alb DOC Treviso, Corte delle Calli, 0.75L",Corte delle Calli,52.5,available,0,6941
Bacanie & Lichide,Bacanie & Lichide,10005565,"Vin rose Domeniile Davidescu, Sorginte, Demisec, 0.75L",Sorginte,36.9,available,0,6942
Bacanie & Lichide,Bacanie & Lichide,14002584,Orez bob lung prefiert Carrefour Classic 1kg,Carrefour Classic,9.45,available,0,6943
Bacanie & Lichide,Bacanie & Lichide,14523755,Gem de visine Carrefour Classic400g,Carrefour Classic,11.9,available,0,6944
Bacanie & Lichide,Bacanie & Lichide,14525124,Dulceata des gutui Carrefour Extra 370g,Carrefour Extra,14.9,available,0,6945
Bacanie & Lichide,Bacanie & Lichide,14525500,"Popcorn Carrefour Classic pentru microunde, cu unt 80g",Carrefour Classic,2.49,available,0,6946
Bacanie & Lichide,Bacanie & Lichide,14525501,"Popcorn Carrefour Classic pentru microunde, cu branza 80g",Carrefour Classic,2.45,available,0,6947
Bacanie & Lichide,Bacanie & Lichide,14525502,"Popcorn Carrefour Classic pentru microunde, cu sare 80g",Carrefour Classic,2.45,available,0,6948
Bacanie & Lichide,Bacanie & Lichide,14000779,Ketchup dulce Simpl 500g,Simpl,5.49,available,0,6949
Bacanie & Lichide,Bacanie & Lichide,14523729,Pesto verde fara usturoi Carrefour Classic 190g,Carrefour Classic,8.15,available,0,6950
Bacanie & Lichide,Bacanie & Lichide,14000780,Ketchup iute Simpl 500g,Simpl,5.49,available,0,6951
Bacanie & Lichide,Bacanie & Lichide,14523700,Sos Arrabbiata Carrefour Classic 350g,Carrefour Classic,6.65,available,0,6952
Bacanie & Lichide,Bacanie & Lichide,14523710,Sos cu busuioc Carrefour Classic 350g,Carrefour Classic,5.89,available,0,6953
Bacanie & Lichide,Bacanie & Lichide,14525663,Ulei de floarea soarelui Carrefour Classic 2L,Carrefour Classic,10.98,available,0,6954
Bacanie & Lichide,Bacanie & Lichide,14001670,Zahar pudra Carrefour Classic 250g,Carrefour Classic,2.95,available,0,6955
Bacanie & Lichide,Bacanie & Lichide,14505466,"Sos desert cu fructe de padure Carrefour, 250g",Carrefour Classic,10.9,available,0,6956
Bacanie & Lichide,Bacanie & Lichide,10508053,Sampanie Charles de Courance 0.375L,Charles de Courance,59.5,available,0,6957
Bacanie & Lichide,Bacanie & Lichide,10507729,Vin rose Cotes de Provence La Cave d'Augustin Florent 3L,La Cave d'Augustin Florent,109.9,available,0,6958
Bacanie & Lichide,Bacanie & Lichide,14518701,Fulgi de migdale Carrefour Original 200g,Carrefour Original,14.5,available,0,6959
Bacanie & Lichide,Bacanie & Lichide,14521512,Mini oua de ciocolata cu lapte alpin Milka 100 g,Milka,13.6,available,0,6960
Bacanie & Lichide,Bacanie & Lichide,14519581,Iepuras ciocolata Milka 45g,Milka,6.85,available,0,6961
Bacanie & Lichide,Bacanie & Lichide,14506631,Zahar vanilinat Ruf 8g,Ruf,0.29,available,0,6962
Bacanie & Lichide,Bacanie & Lichide,11011132,Zahar vanilinat Cosmin 6bucati x 8g,Cosmin,1.25,available,0,6963
Bacanie & Lichide,Bacanie & Lichide,10508179,Bere blonda Peroni 4buc x 0.5L,Peroni,21.56,available,0,6964
Bacanie & Lichide,Bacanie & Lichide,11018939,Pasta de rosii Mutti 700ml,Mutti,13.5,available,0,6965
Bacanie & Lichide,Bacanie & Lichide,14502105,Mazare verde Defne 720 ml,Defne,15.5,available,0,6966
Bacanie & Lichide,Bacanie & Lichide,14518655,Vinete coapte O'Green 650g,O Green,16.5,available,0,6967
Bacanie & Lichide,Bacanie & Lichide,14508347,Pastrav file in ulei cu legume Home Garden 170g,Home Garden,16.5,available,0,6968
Bacanie & Lichide,Bacanie & Lichide,14502046,Ciuperci taiate Home Garden 280g,Home Garden,5.85,available,0,6969
Bacanie & Lichide,Bacanie & Lichide,14525306,Mix fructe uscate si nuci Mogyi Duo Mix 70g,Mogyi,7.35,available,0,6970
Bacanie & Lichide,Bacanie & Lichide,14525696,Mini chec Boromir crema cacao 50g,Boromir,2.75,available,0,6971
Bacanie & Lichide,Bacanie & Lichide,14525697,Mini chec Boromir crema lapte 50g,Boromir,2.69,available,0,6972
Bacanie & Lichide,Bacanie & Lichide,14525695,Mini chec Boromir umplutura capsuni 50g,Boromir,2.95,available,0,6973
Bacanie & Lichide,Bacanie & Lichide,14524554,Biscuiti cu stafide Dankek 100g,Dankek,7.55,available,0,6974
Bacanie & Lichide,Bacanie & Lichide,14524553,Biscuiti cu cacao Dankek 100g,Dankek,7.49,available,0,6975
Bacanie & Lichide,Bacanie & Lichide,14524552,Biscuiti cu morocov si scortisoara Dankek 100g,Dankek,7.79,available,0,6976
Bacanie & Lichide,Bacanie & Lichide,14524544,Biscuiti cu cocos Dankek 100g,Dankek,7.55,available,0,6977
Bacanie & Lichide,Bacanie & Lichide,11006649,Gem extra de macese Schwartau 340g,Schwartau,21.5,available,0,6978
Bacanie & Lichide,Bacanie & Lichide,11006645,Dulceata extra de fructe de padure Schwartau 340g,Schwartau,22.9,available,0,6979
Bacanie & Lichide,Bacanie & Lichide,11006642,Gem extra Schwartau de cirese negre 340g,Schwartau,20.9,available,0,6980
Bacanie & Lichide,Bacanie & Lichide,11006641,Dulceata extra de caise Schwartau 340g,Schwartau,21.5,available,0,6981
Bacanie & Lichide,Bacanie & Lichide,11006646,Dulceata extra de capsuni Schwartau 340g,Schwartau,21.5,available,0,6982
Bacanie & Lichide,Bacanie & Lichide,11006643,Dulceata extra de afine Schwartau 340g,Schwartau,24.9,available,0,6983
Bacanie & Lichide,Bacanie & Lichide,11006650,Dulceata extra de zmeura Schwartau 340g,Schwartau,27.5,available,0,6984
Bacanie & Lichide,Bacanie & Lichide,11006644,Dulceata extra de visine Schwartau 340g,Schwartau,21.5,available,0,6985
Bacanie & Lichide,Bacanie & Lichide,14507624,Gem caise Dalfour 284g,Dalfour,25.5,available,0,6986
Bacanie & Lichide,Bacanie & Lichide,11019786,Gem 4 fructe Dalfour 284g,Dalfour,25.5,available,0,6987
Bacanie & Lichide,Bacanie & Lichide,10507026,"Bere Bavaria Malt 0,0% alc. doza 500ml",Bavaria,6.59,available,0,6988
Bacanie & Lichide,Bacanie & Lichide,10507877,"Vin rosu sec, DOC Murfatlar Noblesse, 2L",Crama Trantu,36.5,available,0,6989
Bacanie & Lichide,Bacanie & Lichide,14522215,"Prajitura cu ciocolata O'lala, 162g",Olala,9.75,available,0,6990
Bacanie & Lichide,Bacanie & Lichide,14505843,Baton Rom cu arahide si caramel 29g,Rom,1.85,available,0,6991
Bacanie & Lichide,Bacanie & Lichide,14515363,Ardei usor iute Defne 720ml,Defne,16.5,available,0,6992
Bacanie & Lichide,Bacanie & Lichide,14501065,Ardei iuti galbeni in otet Sera 320 g,Sera,15.9,available,0,6993
Bacanie & Lichide,Bacanie & Lichide,14523393,Sos Panzani Original 400g,Panzani,14.9,available,0,6994
Bacanie & Lichide,Bacanie & Lichide,14506942,Pasta de tomate Home Garden 180 g,Home Garden,6.05,available,0,6995
Bacanie & Lichide,Bacanie & Lichide,14003370,Baton Fagaras stafide si rom 45g,Fagaras,1.65,available,0,6996
Bacanie & Lichide,Bacanie & Lichide,14520759,Baton Fagaras cocos si rom 40g,Fagaras,1.85,available,0,6997
Bacanie & Lichide,Bacanie & Lichide,14521780,Baton Fagaras caramel si rom 40g,Fagaras,1.85,available,0,6998
Bacanie & Lichide,Bacanie & Lichide,11018486,Bomboane ciocolata The Belgian Hearts 200g,Belgian,43.9,available,0,6999
Bacanie & Lichide,Bacanie & Lichide,10508113,Vin alb Cuvee Matei 0.75L,Cuvee Matei,59.9,available,0,7000
Bacanie & Lichide,Bacanie & Lichide,14515448,Alka Alfers Napolitane cu crema cacao 180 g,Alfers,6.85,available,0,7001
Bacanie & Lichide,Bacanie & Lichide,14515454,Napolitane Alfers cu crema vanilie 180g,Alfers,6.85,available,0,7002
Bacanie & Lichide,Bacanie & Lichide,14518938,Napolitane Alfers Double Dark 180g,Alfers,6.95,available,0,7003
Bacanie & Lichide,Bacanie & Lichide,14525388,Biscuiti de post Dobrogea 100g,Dobrogea,2.99,available,0,7004
Bacanie & Lichide,Bacanie & Lichide,14525386,Biscuiti cu lapte si cacao Dobrogea 100g,Dobrogea,3.55,available,0,7005
Bacanie & Lichide,Bacanie & Lichide,14525657,Croissant 7Days cu crema de cacao 80g,7Days,4.19,available,0,7006
Bacanie & Lichide,Bacanie & Lichide,14525656,Croissant 7Days cu crema cu aroma de vin spumant 80g,7Days,4.19,available,0,7007
Bacanie & Lichide,Bacanie & Lichide,14525655,Croissant 7Days cu crema cu aroma de fructe de padure 80g,7Days,4.19,available,0,7008
Bacanie & Lichide,Bacanie & Lichide,14503479,"Covrigei sarati fara gluten Salinis Prezel Dr. Schar, 60g",Schar,9.35,available,0,7057
Bacanie & Lichide,Bacanie & Lichide,14524388,Acadea Chupa Chups Skull Capsuni Si Lime 15g,Chupa Chups,2.95,available,0,7058
Bacanie & Lichide,Bacanie & Lichide,14524424,Cafea instant espresso Carrefour Extra 100g,Carrefour Extra,14.9,available,0,7059
Bacanie & Lichide,Bacanie & Lichide,14501998,"Prajitura cu capsuni Barni, 30g",Barni,1.89,available,0,7060
Bacanie & Lichide,Bacanie & Lichide,14525286,Prajitura Magura cu crema de ciocolata 35g,Magura,1.75,available,0,7061
Bacanie & Lichide,Bacanie & Lichide,14507345,Rulada Magura cu fructe de padure si cheesecake 35g,Magura,1.75,available,0,7062
Bacanie & Lichide,Bacanie & Lichide,14507344,Rulada Magura cu iaurt si zmeura 35g,Magura,1.75,available,0,7063
Bacanie & Lichide,Bacanie & Lichide,14523876,Croissant Elmas Max crema cacao si vanilie 80g,Elmas,3.09,available,0,7064
Bacanie & Lichide,Bacanie & Lichide,14523875,Croissant Elmas Max crema vanilie si visine 80g,Elmas,3.19,available,0,7065
Bacanie & Lichide,Bacanie & Lichide,15510136,Lapte eco UHT 3.8%grasime Carrefour Bio 1L,Carrefour Bio,7.49,available,0,7066
Bacanie & Lichide,Bacanie & Lichide,15507575,"Lapte UHT Fulga cu Cacao 1.5%, 200ml",Fulga,4.35,available,0,7067
Bacanie & Lichide,Bacanie & Lichide,15510137,Lapte eco UHT 1.5% grasime Carrefour Bio 1L,Carrefour Bio,6.39,available,0,7068
Bacanie & Lichide,Bacanie & Lichide,15002033,Lapte UHT Muller 3.5% grasime 1l,Muller,10.9,available,0,7069
Bacanie & Lichide,Bacanie & Lichide,15507576,"Lapte UHT Fulga cu Vanilie 1.5%, 200ml",Fulga,4.35,available,0,7070
Bacanie & Lichide,Bacanie & Lichide,52002232,Lapte UHT Prodlacta 3.5% 1L,ProdLacta,7.79,available,0,7071
Bacanie & Lichide,Bacanie & Lichide,15507320,Lapte UHT Ladorna 1.5% 200ml,LaDorna,2.39,available,0,7072
Bacanie & Lichide,Bacanie & Lichide,15513004,Lapte UHT pentru cafea Zuzu Barista 3.5% 1L,Zuzu,10.9,available,0,7073
Bacanie & Lichide,Bacanie & Lichide,52001492,Lapte UHT Fulga 1.5% grasime 1L,Fulga,7.99,available,0,7074
Bacanie & Lichide,Bacanie & Lichide,15510600,Lapte UHT Napolact 3.5% grasime 1L,Napolact,9.89,available,0,7075
Bacanie & Lichide,Bacanie & Lichide,15514244,Lapte Pentru Cafea Barista Sim 3.5% 1 L,Sim,5.95,available,0,7076
Bacanie & Lichide,Bacanie & Lichide,52001493,Lapte UHT Fulga 3.5% grasime 1L,Fulga,8.99,available,0,7077
Bacanie & Lichide,Bacanie & Lichide,15508078,Lapte Uht Ladorna Zile Usoare 1.5% 1L,LaDorna,10.9,available,0,7078
Bacanie & Lichide,Bacanie & Lichide,15508077,Lapte Uht Ladorna Zile Usoare 3.5% 1L,LaDorna,11.9,available,0,7079
Bacanie & Lichide,Bacanie & Lichide,15002032,Lapte UHT Muller 1.5% grasime 1L,Muller,8.55,available,0,7080
Bacanie & Lichide,Bacanie & Lichide,14524981,Bomboane de ciocolata Lindt Lindor cu lapte cu umplutura cremoasa 137g,Lindt,25.9,available,0,7081
Bacanie & Lichide,Bacanie & Lichide,14524980,Bomboane de ciocolata asortate Lindt Lindor cu umplutura cremoasa 137g,Lindt,25.9,available,0,7082
Bacanie & Lichide,Bacanie & Lichide,14506296,Paine bio din porumb cu sare Probios 100g,Probios,9.49,available,0,7083
Bacanie & Lichide,Bacanie & Lichide,14525888,"Pachet 3 sosuri Bolognese Extra Meat+Bolognese Pure Beef+Basilico, 3buc x 400g",Panzani,51.8,available,0,7084
Bacanie & Lichide,Bacanie & Lichide,14525887,"Pachet 2 sosuri Pesto+Pesto Rosso, 2buc x 200g",Panzani,28.64,available,0,7085
Bacanie & Lichide,Bacanie & Lichide,14525886,"Pachet 2 sosuri Bolognese Extra Meat+Bolognese Pure Beef, 2buc x 400g",Panzani,41.44,available,0,7086
Bacanie & Lichide,Bacanie & Lichide,14525885,"Pachet 2 sosuri Carbonara+4Formaggi, 2buc x370g",Panzani,41.44,available,0,7087
Bacanie & Lichide,Bacanie & Lichide,14525881,"Pachet 2 sosuri Carbonara, 2buc x 370g",Panzani,41.44,available,0,7088
Bacanie & Lichide,Bacanie & Lichide,11003957,"Pasta de rosii Cirio Passata, 700g",Cirio,12.9,available,0,7089
Bacanie & Lichide,Bacanie & Lichide,14501223,Ciuperci taiate Home Garden 800g,Home Garden,14.5,available,0,7090
Bacanie & Lichide,Bacanie & Lichide,14509913,"Zacusca de vinete Capricii si Delicii, 550g",Capricii si Delicii,17.5,available,0,7091
Bacanie & Lichide,Bacanie & Lichide,14501469,"Ulei masline extra virgin Monini Classico, 500ml",Monini,52.5,available,0,7092
Bacanie & Lichide,Bacanie & Lichide,14510699,"Ulei de masline extravirgin Monastiri, 500ml",Monastiri,58.5,available,0,7093
Bacanie & Lichide,Bacanie & Lichide,14510698,"Ulei de masline extravirgin Creta Monastiri, 1L",Monastiri,82.9,available,0,7094
Bacanie & Lichide,Bacanie & Lichide,15003976,Lapte UHT Mizo fara lactoza 1.5% grasime 1L,Mizo,8.55,available,0,7095
Bacanie & Lichide,Bacanie & Lichide,15003259,Lapte Uht Simpl 3.5% 1l,Simpl,5.45,available,0,7096
Bacanie & Lichide,Bacanie & Lichide,15003258,Lapte Uht Simpl Semidegresat 1.5% 1l,Simpl,4.75,available,0,7097
Bacanie & Lichide,Bacanie & Lichide,52001764,Lapte de vaca La Dorna UHT 3.5% grasime 1 l,La Dorna,8.69,available,0,7098
Bacanie & Lichide,Bacanie & Lichide,52000580,Lapte de vaca La Dorna UHT semidegresat 1.5% grasime 1 l,La Dorna,7.35,available,0,7099
Bacanie & Lichide,Bacanie & Lichide,15511595,Lapte UHT 3.5% grasime Carrefour Classic 1L,Carrefour Classic,5.75,available,0,7100
Bacanie & Lichide,Bacanie & Lichide,15511596,Lapte UHT 1.5% grasime Carrefour Classic 1L,Carrefour Classic,4.95,available,0,7101
Bacanie & Lichide,Bacanie & Lichide,14520424,Scortisoara macinata Kamis 39g,Kamis,9.99,available,0,7102
Bacanie & Lichide,Bacanie & Lichide,14523421,Fulgi de ovaz Bio All Green 250g,Bio All Green,4.15,available,0,7103
Bacanie & Lichide,Bacanie & Lichide,14513284,Ciocolata amaruie Kandia 80% cacao 80g,Kandia,4.35,available,0,7104
Bacanie & Lichide,Bacanie & Lichide,14513285,Ciocolata amaruie Kandia 70% cacao 80g,Kandia,4.35,available,0,7105
Bacanie & Lichide,Bacanie & Lichide,11008248,"Crema tartinabila de alune de padure cu cacao Nutella, 750g",Nutella,29.9,available,0,7106
Bacanie & Lichide,Bacanie & Lichide,11018794,Cacao Dr. Oetker 100 g,Dr. Oetker,7.99,available,0,7107
Bacanie & Lichide,Bacanie & Lichide,14006873,"Prajitura cu lapte si cacao Kinder Delice, 10buc x 39g",Kinder,22.9,available,0,7108
Bacanie & Lichide,Bacanie & Lichide,14525659,Croissant 7Days crema cacao 60g,7Days,3.69,available,0,7109
Bacanie & Lichide,Bacanie & Lichide,10004468,Bere Timisoreana 6buc x 0.5L,Timisoreana,17.95,available,0,7110
Bacanie & Lichide,Bacanie & Lichide,10005114,Bere blonda Kozel 0.5L,Kozel,4.29,available,0,7111
Bacanie & Lichide,Bacanie & Lichide,10508177,Bere Neumarkt 5buc x 0.5L +pahar cadou,Neumarkt,18.45,available,0,7112
Bacanie & Lichide,Bacanie & Lichide,10506950,Bere Kozel Premium 0.5L,Kozel,4.29,available,0,7113
Bacanie & Lichide,Bacanie & Lichide,15001590,Lapte UHT pentru cafea Delaco 75 g,Delaco,2.49,available,0,7114
Bacanie & Lichide,Bacanie & Lichide,52000597,Smantana La Dorna pentru gatit 32% grasime 200ml,LaDorna,7.95,available,0,7115
Bacanie & Lichide,Bacanie & Lichide,15002294,Bautura Alpro din soia Original 1L,Alpro,13.9,available,0,7116
Bacanie & Lichide,Bacanie & Lichide,52002014,Bautura soia Alpro cu aroma de vanilie 1L,Alpro,14.9,available,0,7117
Bacanie & Lichide,Bacanie & Lichide,52002020,Lapte crema aromata Milram  pentru cafea 10% 10 x 14 g,Milram,5.99,available,0,7118
Bacanie & Lichide,Bacanie & Lichide,15509840,Bautura din cocos Alpro neindulcita 1 l,Alpro,17.5,available,0,7119
Bacanie & Lichide,Bacanie & Lichide,15503259,Bautura din cocos cu orez Alpro 1 l,Alpro,15.9,available,0,7120
Bacanie & Lichide,Bacanie & Lichide,15514517,Smantana Uht Frisca LaDorna 35% 200ml,LaDorna,7.55,available,0,7121
Bacanie & Lichide,Bacanie & Lichide,15506540,Lapte cafea 10% grasime Frischli 10 x 10 g,Frischli,2.39,available,0,7122
Bacanie & Lichide,Bacanie & Lichide,52000797,Lapte UHT pentru cafea Meggle 100 g,Meggle,2.65,available,0,7123
Bacanie & Lichide,Bacanie & Lichide,15503975,Bautura din migdale fara zahar Alpro 1L,Alpro,17.5,available,0,7124
Bacanie & Lichide,Bacanie & Lichide,15501471,Lapte pentru cafea Meggle 200 g,Meggle,5.79,available,0,7125
Bacanie & Lichide,Bacanie & Lichide,15500955,"Bautura din migdale Alpro, 1l",Alpro,16.5,available,0,7126
Bacanie & Lichide,Bacanie & Lichide,15509842,"Bautura neindulcita din ovaz Alpro, 1l",Alpro,16.9,available,0,7127
Bacanie & Lichide,Bacanie & Lichide,52000594,Smantana pentru gatit La Dorna UHT 15% grasime 200 ml,LaDorna,5.99,available,0,7128
Bacanie & Lichide,Bacanie & Lichide,15514515,"Frisca neidulcita LaDorna, 32% grasime, 1 l",LaDorna,29.1,available,0,7129
Bacanie & Lichide,Bacanie & Lichide,15508980,Lapte Pentru Cafea 10%  LaDorna 9.8g x 10,LaDorna,2.85,available,0,7130
Bacanie & Lichide,Bacanie & Lichide,15504235,Smantana de Gatit Olympus 20% grasime 200ml,Olympus,6.59,available,0,7131
Bacanie & Lichide,Bacanie & Lichide,15510788,"Bautura din ovaz Alpro Barista, 1l",Alpro,18.5,available,0,7132
Bacanie & Lichide,Bacanie & Lichide,15504234,Smantana de Gatit Olympus 35% grasime 200ml,Olympus,6.69,available,0,7133
Bacanie & Lichide,Bacanie & Lichide,15511638,Barista bautura din cocos Alpro 1L,Alpro,18.5,available,0,7134
Bacanie & Lichide,Bacanie & Lichide,15502393,"Bautura din ovaz Alpro, 1l",Alpro,16.9,available,0,7135
Bacanie & Lichide,Bacanie & Lichide,52002015,Bautura soia Alpro cu aroma de cioco 1L,Alpro,14.9,available,0,7136
Bacanie & Lichide,Bacanie & Lichide,15500504,Frisca vegetala indulcita UHT Meggle 200 ml,Meggle,7.29,available,0,7137
Bacanie & Lichide,Bacanie & Lichide,52001278,Frisca vegetala indulcita Meggle UHT 25% 1 l,Meggle,17.9,available,0,7138
Bacanie & Lichide,Bacanie & Lichide,15510787,Bautura Alpro Barista din migdale 1 l,Alpro,17.5,available,0,7139
Bacanie & Lichide,Bacanie & Lichide,15507734,Frisca spray LaDorna 20% grasime 250 g,LaDorna,16.9,available,0,7140
Bacanie & Lichide,Bacanie & Lichide,15501252,Lapte concentrat pentru cafea Maresi 250g,Maresi,9.99,available,0,7141
Bacanie & Lichide,Bacanie & Lichide,15509259,"Bautura ecologica din migdale Alpro BIO, 1l",Alpro,18.2,available,0,7142
Bacanie & Lichide,Bacanie & Lichide,15507640,"Bautura vegetala Alpro neindulcita din soia, 1L",Alpro,15.5,available,0,7143
Bacanie & Lichide,Bacanie & Lichide,15506359,Bautura cocos cu ciocolata Alpro 1 l,Alpro,16.9,available,0,7144
Bacanie & Lichide,Bacanie & Lichide,52000602,Smantana pentru gatit LaDorna UHT 32% grasime 1 l,LaDorna,27.5,available,0,7145
Bacanie & Lichide,Bacanie & Lichide,15505018,"Crema patisserie Meggle, 500ml",Meggle,13.8,available,0,7146
Bacanie & Lichide,Bacanie & Lichide,15502053,Smantana 20% grasime Meggle 500 ML,Meggle,15.5,available,0,7147
Bacanie & Lichide,Bacanie & Lichide,15005473,Produs din soia pentru gatit Alpro 250ml,Alpro,6.95,available,0,7148
Bacanie & Lichide,Bacanie & Lichide,15513636,Smantana pentru gatit 10% Meggle 200ml,Meggle,9.65,available,0,7149
Bacanie & Lichide,Bacanie & Lichide,15512096,Bautura soia proteina ciocolata Alpro 250ml,Alpro,7.89,available,0,7150
Bacanie & Lichide,Bacanie & Lichide,15510789,Bautura soia Alpro Barista 1L,Alpro,17.9,available,0,7151
Bacanie & Lichide,Bacanie & Lichide,15506358,Bautura migdale Alpro aroma vanilie 1 l,Alpro,15.9,available,0,7152
Bacanie & Lichide,Bacanie & Lichide,15001836,Sos Bechamel Gran Cucina 500g,Gran Cucina,11.5,available,0,7201
Bacanie & Lichide,Bacanie & Lichide,15507907,Bautura de migdale Carpos 1 l,Carpos,14.5,available,0,7202
Bacanie & Lichide,Bacanie & Lichide,15502222,Bautura Bio Riso Scotti din orez 1L,Riso Scotti,11.5,available,0,7203
Bacanie & Lichide,Bacanie & Lichide,15507909,Bautura de migdale cu cacao fara gluten si fara lactoza Corpos Original 1 l,Carpos,15.9,available,0,7204
Bacanie & Lichide,Bacanie & Lichide,15504367,Bautura bio din ovaz The Bridge 1L,The Bridge,14.9,available,0,7205
Bacanie & Lichide,Bacanie & Lichide,15006458,Produs vegetal pentru gatit Cucina d'Oro 23% grasime 1 l,Cucina d'oro,18.5,available,0,7206
Bacanie & Lichide,Bacanie & Lichide,15507340,Frisca vegetala Montare d'oro 1 l,Montare d'oro,19.9,available,0,7207
