available,manufacturerName,manufacturerSubBrandName,code,badges,images,name,productPackagingQuantity,productProposedPackaging2,url,formattedValue,discountedPriceFormatted,feeValue,potentialPromotion,potentialPromotionEndDate,quantity
True,Always,Ultra,10386,[],"['https://static.mega-image.ro/medias/sys_master/hfd/hfb/9255812661278.jpg', 'https://static.mega-image.ro/medias/sys_master/hd4/h25/9255812595742.jpg', 'https://static.mega-image.ro/medias/sys_master/hfb/h7c/9255812923422.jpg', 'https://static.mega-image.ro/medias/sys_master/hf6/hb9/9255812530206.jpg', 'https://static.mega-image.ro/medias/sys_master/hfb/h7c/9255812923422.jpg', 'https://static.mega-image.ro/medias/sys_master/he6/h4e/9255813120030.jpg']",Absorbante Super ,1.0,,/Cosmetice-si-ingrijire-personala/Igiena-intima/Absorbante/Absorbante-Super-16-bucati/p/10386,19.17,15.34,,CONNECT -20%,15/05/2024 20:59:00,16 bucati
True,Always,Ultra,5761,[],"['https://static.mega-image.ro/medias/sys_master/hc2/hd7/9255767900190.jpg', 'https://static.mega-image.ro/medias/sys_master/h64/h54/9255767834654.jpg', 'https://static.mega-image.ro/medias/sys_master/h3d/h0f/9255768162334.jpg', 'https://static.mega-image.ro/medias/sys_master/hc5/hd2/9255767769118.jpg', 'https://static.mega-image.ro/medias/sys_master/h3d/h0f/9255768162334.jpg', 'https://static.mega-image.ro/medias/sys_master/h65/h14/9255768358942.jpg']",Absorbante Ultra Secure Night ,1.0,,/Cosmetice-si-ingrijire-personala/Igiena-intima/Absorbante/Absorbante-Ultra-Secure-Night-12-bucati/p/5761,19.17,15.34,,CONNECT -20%,15/05/2024 20:59:00,12 bucati
True,Mr Proper,,1434,[],"['https://static.mega-image.ro/medias/sys_master/h48/hd3/9212821143582.jpg', 'https://static.mega-image.ro/medias/sys_master/he7/h54/9212821078046.jpg', 'https://static.mega-image.ro/medias/sys_master/hf2/h49/9212821405726.jpg', 'https://static.mega-image.ro/medias/sys_master/h3c/h89/9212821012510.jpg', 'https://static.mega-image.ro/medias/sys_master/hf2/h49/9212821405726.jpg']",Produs universal pentru curatat Flori de bumbac ,1.0,,/Curatenie-si-nealimentare/Curatenie-casa/Curatenie-pardoseli-si-covoare/Produs-universal-pentru-curatat-Flori-de-bumbac-1L/p/1434,15.69,13.34,,-15%,15/05/2024 20:59:00,1l
True,Chio,,1412,[],"['https://static.mega-image.ro/medias/sys_master/h4f/h8d/9098683940894.jpg', 'https://static.mega-image.ro/medias/sys_master/hee/h0e/9098683875358.jpg', 'https://static.mega-image.ro/medias/sys_master/hca/hc5/9098684203038.jpg', 'https://static.mega-image.ro/medias/sys_master/hae/hc7/9098683809822.jpg', 'https://static.mega-image.ro/medias/sys_master/hca/hc5/9098684203038.jpg']",Crackers Maxi mix ,1.0,,/Dulciuri-si-snacks/Popcorn-covrigei-si-pufuleti/Covrigei-si-mixuri/Crackers-Maxi-mix-225g/p/1412,12.81,9.99,,-22%,28/08/2024 20:59:00,225g
True,Chio,,99169,[],"['https://static.mega-image.ro/medias/sys_master/h80/hc2/9098695409694.jpg', 'https://static.mega-image.ro/medias/sys_master/hef/h35/9098695344158.jpg', 'https://static.mega-image.ro/medias/sys_master/h1f/h94/9098695671838.jpg', 'https://static.mega-image.ro/medias/sys_master/h39/ha0/9098695278622.jpg', 'https://static.mega-image.ro/medias/sys_master/h1f/h94/9098695671838.jpg']",Popcorn pentru microunde cu aroma de caramel ,1.0,,/Dulciuri-si-snacks/Popcorn-covrigei-si-pufuleti/Popcorn/Popcorn-pentru-microunde-cu-aroma-de-caramel-90g/p/99169,4.99,4.99,,-50% la al 2-lea,15/05/2024 20:59:00,90g
True,Covalact de Tara,,97705,[],"['https://static.mega-image.ro/medias/sys_master/hc7/h86/9278209916958.jpg', 'https://static.mega-image.ro/medias/sys_master/h19/h08/9278209851422.jpg', 'https://static.mega-image.ro/medias/sys_master/hcc/haa/9278210277406.jpg', 'https://static.mega-image.ro/medias/sys_master/h46/h94/9278209785886.jpg', 'https://static.mega-image.ro/medias/sys_master/hcc/haa/9278210277406.jpg', 'https://static.mega-image.ro/medias/sys_master/hee/hec/9278210474014.jpg']",Chefir usor 0.7% grasime ,1.0,,/Lactate-si-oua/Iaurt-sana-si-smantana/Chefir/Chefir-usor-0-7-grasime-900g/p/97705,9.99,8.49,,-15%,29/05/2024 20:59:00,900g
True,Panzani,,61672,[],"['https://static.mega-image.ro/medias/sys_master/hba/hca/8937497821214.jpg', 'https://static.mega-image.ro/medias/sys_master/h17/ha9/8937497755678.jpg', 'https://static.mega-image.ro/medias/sys_master/h75/h45/8937498083358.jpg', 'https://static.mega-image.ro/medias/sys_master/h37/h1a/8937497690142.jpg', 'https://static.mega-image.ro/medias/sys_master/h75/h45/8937498083358.jpg']",Orez Arborio pentru Risotto ,1.0,,/Ingrediente-culinare/Orez-si-legume-uscate/Orez/Orez-Arborio-pentru-Risotto-500g/p/61672,11.49,9.19,,-20%,15/05/2024 20:59:00,500g
True,Duracell,,99779,[],"['https://static.mega-image.ro/medias/sys_master/h6a/hfd/9110138814494.jpg', 'https://static.mega-image.ro/medias/sys_master/hbc/h2e/9110138748958.jpg', 'https://static.mega-image.ro/medias/sys_master/he5/h34/9110139076638.jpg', 'https://static.mega-image.ro/medias/sys_master/h23/h60/9110138683422.jpg', 'https://static.mega-image.ro/medias/sys_master/he5/h34/9110139076638.jpg']","Baterii alcaline Ultra AAA, ",1.0,,/Curatenie-si-nealimentare/Electrice-si-auto/Baterii/Baterii-alcaline-Ultra-AAA-2-bucati/p/99779,19.99,13.99,,-30%,06/01/2026 21:59:00,2 bucati
True,L'or,,2018,[],"['https://static.mega-image.ro/medias/sys_master/h3f/hbb/8940573491230.jpg', 'https://static.mega-image.ro/medias/sys_master/h58/h65/8940573425694.jpg', 'https://static.mega-image.ro/medias/sys_master/hc2/h15/8940573753374.jpg', 'https://static.mega-image.ro/medias/sys_master/h38/h27/8940573360158.jpg', 'https://static.mega-image.ro/medias/sys_master/hc2/h15/8940573753374.jpg']","Cafea Papua Noua Guinee Highlands, ",1.0,,/Paine-cafea-cereale-si-mic-dejun/Cafea/Capsule/Cafea-Papua-Noua-Guinee-Highlands-10-capsule/p/2018,18.28,14.99,,-18%,29/05/2024 20:59:00,10 capsule
True,Baneasa,,10735,[],"['https://static.mega-image.ro/medias/sys_master/h77/hce/8999098155038.jpg', 'https://static.mega-image.ro/medias/sys_master/h5f/h5b/8999098089502.jpg', 'https://static.mega-image.ro/medias/sys_master/h3b/h00/8999098417182.jpg', 'https://static.mega-image.ro/medias/sys_master/h06/h71/8999098023966.jpg', 'https://static.mega-image.ro/medias/sys_master/h3b/h00/8999098417182.jpg']",Pesmet Panko ,1.0,,/Ingrediente-culinare/Zahar-faina-si-malai/Pesmet/Pesmet-Panko-180g/p/10735,10.49,8.39,,-20%,15/05/2024 20:59:00,180g
True,Always Discreet,,23310,[],"['https://static.mega-image.ro/medias/sys_master/h45/h79/9255803617310.jpg', 'https://static.mega-image.ro/medias/sys_master/h25/he2/9255803551774.jpg', 'https://static.mega-image.ro/medias/sys_master/h7e/h62/9255803879454.jpg', 'https://static.mega-image.ro/medias/sys_master/h79/h9f/9255803486238.jpg', 'https://static.mega-image.ro/medias/sys_master/h7e/h62/9255803879454.jpg', 'https://static.mega-image.ro/medias/sys_master/h69/h34/9255804076062.jpg']","Absorbante pierderi urinare Small Plus, ",1.0,,/Cosmetice-si-ingrijire-personala/Igiena-intima/Scutece-incontinenta-adulti/Absorbante-pierderi-urinare-Small-Plus-16-bucati/p/23310,19.17,13.99,,-27%,15/05/2024 20:59:00,16 bucati
True,(bucata),,17655,[],"['https://static.mega-image.ro/medias/sys_master/h08/h9a/9285896011806.jpg', 'https://static.mega-image.ro/medias/sys_master/h2e/h8e/9285895946270.jpg', 'https://static.mega-image.ro/medias/sys_master/h0b/h44/9285896273950.jpg', 'https://static.mega-image.ro/medias/sys_master/hf9/h6c/9285895880734.jpg', 'https://static.mega-image.ro/medias/sys_master/h0b/h44/9285896273950.jpg', 'https://static.mega-image.ro/medias/sys_master/h66/h00/9285896470558.jpg']",Cos cadou Special Spring,1.0,,/Produse-sezoniere/Paste/Cosuri-cadou/Cos-cadou-Special-Spring/p/17655,279.0,195.3,,-30% exclusiv online,11/06/2024 20:59:00,nan
True,(bucata),,17650,[],"['https://static.mega-image.ro/medias/sys_master/h9e/ha3/9285888802846.jpg', 'https://static.mega-image.ro/medias/sys_master/h8d/h27/9285888737310.jpg', 'https://static.mega-image.ro/medias/sys_master/h41/h6a/9285889064990.jpg', 'https://static.mega-image.ro/medias/sys_master/h53/h41/9285888671774.jpg', 'https://static.mega-image.ro/medias/sys_master/h41/h6a/9285889064990.jpg', 'https://static.mega-image.ro/medias/sys_master/hb3/hae/9285889261598.jpg']",Cos cadou Elegant Gift,1.0,,/Produse-sezoniere/Paste/Cosuri-cadou/Cos-cadou-Elegant-Gift/p/17650,149.0,104.3,,-30% exclusiv online,11/06/2024 20:59:00,nan
True,Always,Platinum,17939,[],"['https://static.mega-image.ro/medias/sys_master/hef/h4b/9125546197022.jpg', 'https://static.mega-image.ro/medias/sys_master/h48/h36/9125546131486.jpg', 'https://static.mega-image.ro/medias/sys_master/h13/h85/9125546459166.jpg', 'https://static.mega-image.ro/medias/sys_master/h8e/hf3/9125546065950.jpg', 'https://static.mega-image.ro/medias/sys_master/h13/h85/9125546459166.jpg']","Absorbante marimea 4 Secure Night, ",1.0,,/Cosmetice-si-ingrijire-personala/Igiena-intima/Absorbante/Absorbante-marimea-4-Secure-Night-10-bucati/p/17939,19.17,15.34,,CONNECT -20%,15/05/2024 20:59:00,10 bucati
True,Domestos,,18387,[],"['https://static.mega-image.ro/medias/sys_master/h20/hfa/9066261708830.jpg', 'https://static.mega-image.ro/medias/sys_master/hfa/hc0/9066261643294.jpg', 'https://static.mega-image.ro/medias/sys_master/hd5/he0/9066261970974.jpg', 'https://static.mega-image.ro/medias/sys_master/hde/h12/9066261577758.jpg', 'https://static.mega-image.ro/medias/sys_master/hd5/he0/9066261970974.jpg']",Odorizant toaleta cu aroma de pin ,1.0,,/Curatenie-si-nealimentare/Odorizante/Odorizant-pentru-toaleta/Odorizant-toaleta-cu-aroma-de-pin-2x55g/p/18387,21.99,15.39,,-30%,15/05/2024 20:59:00,2x55g
True,Sensodyne,,27527,[],"['https://static.mega-image.ro/medias/sys_master/hd5/h4a/9225603121182.jpg', 'https://static.mega-image.ro/medias/sys_master/h03/h89/9225603055646.jpg', 'https://static.mega-image.ro/medias/sys_master/h99/hd8/9225603383326.jpg', 'https://static.mega-image.ro/medias/sys_master/h28/hfc/9225602990110.jpg', 'https://static.mega-image.ro/medias/sys_master/h99/hd8/9225603383326.jpg']",Periuta de dinti Repair & Protect Extra Soft,1.0,,/Cosmetice-si-ingrijire-personala/Pasta-de-dinti-si-periute-de-dinti/Periute-de-dinti/Periuta-de-dinti-Repair-and-Protect-Extra-Soft/p/27527,18.28,14.99,,-18%,15/05/2024 20:59:00,nan
True,Rom,,27960,[],"['https://static.mega-image.ro/medias/sys_master/hca/hb0/9003775426590.jpg', 'https://static.mega-image.ro/medias/sys_master/h3a/h24/9003775361054.jpg', 'https://static.mega-image.ro/medias/sys_master/ha4/h72/9003775688734.jpg', 'https://static.mega-image.ro/medias/sys_master/h9f/haf/9003775295518.jpg', 'https://static.mega-image.ro/medias/sys_master/ha4/h72/9003775688734.jpg']",Ciocolata lapte cu napolitana si crema cu aroma rom ,1.0,,/Dulciuri-si-snacks/Napolitane-biscuiti-si-prajituri/Napolitane/Ciocolata-lapte-cu-napolitana-si-crema-cu-aroma-rom-50g/p/27960,2.99,2.99,,-40% la al 2-lea,15/05/2024 20:59:00,50g
True,Hochland,,27464,[],"['https://static.mega-image.ro/medias/sys_master/hc1/h6d/9271099981854.jpg', 'https://static.mega-image.ro/medias/sys_master/he8/h98/9271099916318.jpg', 'https://static.mega-image.ro/medias/sys_master/hf3/h85/9271100243998.jpg', 'https://static.mega-image.ro/medias/sys_master/h79/hff/9271099850782.jpg', 'https://static.mega-image.ro/medias/sys_master/hf3/h85/9271100243998.jpg', 'https://static.mega-image.ro/medias/sys_master/h7c/h8b/9271100440606.jpg']",Mozzarella  ,1.0,,/Lactate-si-oua/Branzeturi/Mozzarella/Mozzarella-300g/p/27464,16.25,14.14,,-13%,15/05/2024 20:59:00,300g
True,Tassimo,,30476,[],"['https://static.mega-image.ro/medias/sys_master/hdb/h8b/8991479595038.jpg', 'https://static.mega-image.ro/medias/sys_master/h87/h9d/8991479529502.jpg', 'https://static.mega-image.ro/medias/sys_master/h72/ha5/8991479857182.jpg', 'https://static.mega-image.ro/medias/sys_master/ha7/h34/8991479463966.jpg', 'https://static.mega-image.ro/medias/sys_master/h72/ha5/8991479857182.jpg']","Cafea Toffee Nut Latte, 8 bauturi",1.0,,/Paine-cafea-cereale-si-mic-dejun/Cafea/Capsule/Cafea-Toffee-Nut-Latte-8-bauturi/p/30476,36.99,31.44,,-15%,15/05/2024 20:59:00,nan
True,Tassimo,,30474,[],"['https://static.mega-image.ro/medias/sys_master/h16/h31/8991478284318.jpg', 'https://static.mega-image.ro/medias/sys_master/ha1/hb0/8991478218782.jpg', 'https://static.mega-image.ro/medias/sys_master/hc9/hff/8991478546462.jpg', 'https://static.mega-image.ro/medias/sys_master/hce/hc2/8991478153246.jpg', 'https://static.mega-image.ro/medias/sys_master/hc9/hff/8991478546462.jpg']","Cafea Marcilla Cortado, ",1.0,,/Paine-cafea-cereale-si-mic-dejun/Cafea/Capsule/Cafea-Marcilla-Cortado-16-capsule/p/30474,35.58,30.24,,-15%,15/05/2024 20:59:00,16 capsule
True,Neutrogena,,25576,[],"['https://static.mega-image.ro/medias/sys_master/h93/h03/9018719567902.jpg', 'https://static.mega-image.ro/medias/sys_master/hb2/h9b/9018719502366.jpg', 'https://static.mega-image.ro/medias/sys_master/h48/heb/9018719830046.jpg', 'https://static.mega-image.ro/medias/sys_master/h24/h8e/9018719436830.jpg', 'https://static.mega-image.ro/medias/sys_master/h48/heb/9018719830046.jpg']",Lotiune de corp Deep Moisture pentru piele sensibila ,1.0,,/Cosmetice-si-ingrijire-personala/Creme-intretinere-si-demachiant/Crema-pentru-corp/Lotiune-de-corp-Deep-Moisture-pentru-piele-sensibila-400ml/p/25576,31.66,28.49,,-10%,15/05/2024 20:59:00,400ml
True,Gillette,Series,13937,[],"['https://static.mega-image.ro/medias/sys_master/h5d/he7/9011185254430.jpg', 'https://static.mega-image.ro/medias/sys_master/h74/h8c/9011185188894.jpg', 'https://static.mega-image.ro/medias/sys_master/h5b/h16/9011185516574.jpg', 'https://static.mega-image.ro/medias/sys_master/h55/h53/9011185123358.jpg', 'https://static.mega-image.ro/medias/sys_master/h5b/h16/9011185516574.jpg']",Gel de ras Sensitive ,1.0,,/Cosmetice-si-ingrijire-personala/Produse-pentru-barbierit-si-ingrijire-ten/Gel-si-spuma-de-ras/Gel-de-ras-Sensitive-240ml/p/13937,24.26,18.19,,CONNECT -25%,15/05/2024 20:59:00,240ml
True,Alpro,,27335,[],"['https://static.mega-image.ro/medias/sys_master/h8c/h73/9203369705502.jpg', 'https://static.mega-image.ro/medias/sys_master/hba/hff/9203369639966.jpg', 'https://static.mega-image.ro/medias/sys_master/haf/hb0/9203369967646.jpg', 'https://static.mega-image.ro/medias/sys_master/h65/h71/9203369574430.jpg', 'https://static.mega-image.ro/medias/sys_master/haf/hb0/9203369967646.jpg']",Bautura vegetala din migdale barista ,1.0,,/Equilibrium/Soia-si-vegetale/Bauturi-vegetale/Bautura-vegetala-din-migdale-barista-1L/p/27335,17.99,14.39,,-20%,15/05/2024 20:59:00,1l
True,Covalact de Tara,,30735,[],"['https://static.mega-image.ro/medias/sys_master/h8a/hf3/9278218797086.jpg', 'https://static.mega-image.ro/medias/sys_master/h20/hd8/9278218731550.jpg', 'https://static.mega-image.ro/medias/sys_master/h90/h80/9278219059230.jpg', 'https://static.mega-image.ro/medias/sys_master/h7e/ha9/9278218666014.jpg', 'https://static.mega-image.ro/medias/sys_master/h90/h80/9278219059230.jpg', 'https://static.mega-image.ro/medias/sys_master/ha6/h71/9278219255838.jpg']",Telemea de vaca  ,1.0,,/Lactate-si-oua/Branzeturi/Telemea/Telemea-de-vaca-350g/p/30735,17.09,14.53,,CONNECT -15%,29/05/2024 20:59:00,350g
True,MEGA,,30917,"[{'code': 'badgeproductisdelhaize', 'image': {'altText': None, 'format': None, 'galleryIndex': None, 'imageType': None, 'url': '/medias/sys_master/h1f/h83/9279932825630.png', '__typename': 'Image'}, 'tooltipMessage': None, 'name': None, '__typename': 'ProductBadge'}]","['https://static.mega-image.ro/medias/sys_master/h8c/h14/9202630557726.jpg', 'https://static.mega-image.ro/medias/sys_master/hc1/h5b/9202630492190.jpg', 'https://static.mega-image.ro/medias/sys_master/h25/hba/9202630819870.jpg', 'https://static.mega-image.ro/medias/sys_master/h2a/h7d/9202630426654.jpg', 'https://static.mega-image.ro/medias/sys_master/h25/hba/9202630819870.jpg']",Bezele  ,1.0,,/Dulciuri-si-snacks/Dropsuri-guma-si-jeleuri/Jeleuri-si-caramele/Bezele-300g/p/30917,10.99,8.99,,-2.00 Lei,15/05/2024 20:59:00,300g
True,Bella,Panty,18535,[],"['https://static.mega-image.ro/medias/sys_master/ha1/h5e/9233850171422.jpg', 'https://static.mega-image.ro/medias/sys_master/hf6/hc1/9233850105886.jpg', 'https://static.mega-image.ro/medias/sys_master/h60/h72/9233850433566.jpg', 'https://static.mega-image.ro/medias/sys_master/h15/h33/9233850040350.jpg', 'https://static.mega-image.ro/medias/sys_master/h60/h72/9233850433566.jpg']","Absorbante zilnice Classic, ",1.0,,/Cosmetice-si-ingrijire-personala/Igiena-intima/Absorbante-zilnice/Absorbante-zilnice-Classic-60-bucati/p/18535,9.06,6.79,,-25%,15/05/2024 20:59:00,60 bucati
True,Covalact de Tara,,17634,[],"['https://static.mega-image.ro/medias/sys_master/h33/h45/9278238326814.jpg', 'https://static.mega-image.ro/medias/sys_master/h4e/h00/9278238261278.jpg', 'https://static.mega-image.ro/medias/sys_master/h90/h96/9278238588958.jpg', 'https://static.mega-image.ro/medias/sys_master/hdb/hd5/9278238195742.jpg', 'https://static.mega-image.ro/medias/sys_master/h90/h96/9278238588958.jpg', 'https://static.mega-image.ro/medias/sys_master/h6e/h54/9278238785566.jpg']",Branza de burduf ,1.0,,/Lactate-si-oua/Branzeturi/Specialitati-romanesti/Branza-de-burduf-300g/p/17634,17.49,14.87,,-15%,29/05/2024 20:59:00,300g
True,Ariel,,16936,[],"['https://static.mega-image.ro/medias/sys_master/hd9/h4c/9267645775902.jpg', 'https://static.mega-image.ro/medias/sys_master/hf8/he4/9267645710366.jpg', 'https://static.mega-image.ro/medias/sys_master/ha9/h3d/9267646038046.jpg', 'https://static.mega-image.ro/medias/sys_master/hdd/h44/9267645644830.jpg', 'https://static.mega-image.ro/medias/sys_master/ha9/h3d/9267646038046.jpg', 'https://static.mega-image.ro/medias/sys_master/h3d/hb2/9267646234654.jpg']",Detergent lichid Mountain Spring 60 spalari ,1.0,,/Curatenie-si-nealimentare/Detergent-si-balsam-de-rufe/Detergent-lichid-si-capsule/Detergent-lichid-Mountain-Spring-60-spalari-3000-ml/p/16936,98.99,79.19,,CONNECT -20%,29/05/2024 20:59:00,3000 ml
True,Bucegi,,16540,[],"['https://static.mega-image.ro/medias/sys_master/hcd/hd7/9098357243934.jpg', 'https://static.mega-image.ro/medias/sys_master/hc1/h11/9098357178398.jpg', 'https://static.mega-image.ro/medias/sys_master/h91/hb4/9098357506078.jpg', 'https://static.mega-image.ro/medias/sys_master/h16/h46/9098357112862.jpg', 'https://static.mega-image.ro/medias/sys_master/h91/hb4/9098357506078.jpg']",Pate de porc ,1.0,6.0,/Ingrediente-culinare/Pate-si-conserve-carne/Pate-de-porc/Pate-de-porc-120g/p/16540,3.99,3.39,,-15%,15/05/2024 20:59:00,120g
True,Bucegi,,16520,[],"['https://static.mega-image.ro/medias/sys_master/hd8/h07/9097851600926.jpg', 'https://static.mega-image.ro/medias/sys_master/h94/hcb/9097851535390.jpg', 'https://static.mega-image.ro/medias/sys_master/hfe/h7b/9097851863070.jpg', 'https://static.mega-image.ro/medias/sys_master/h44/h08/9097851469854.jpg', 'https://static.mega-image.ro/medias/sys_master/hfe/h7b/9097851863070.jpg']",Pate de pui ,1.0,6.0,/Ingrediente-culinare/Pate-si-conserve-carne/Pate-de-pui/Pate-de-pui-120g/p/16520,3.99,3.39,,-15%,15/05/2024 20:59:00,120g
True,L'Oreal Paris,Excellence,16463,[],"['https://static.mega-image.ro/medias/sys_master/h92/h5a/8876055298078.jpg', 'https://static.mega-image.ro/medias/sys_master/h3d/h26/8876055232542.jpg', 'https://static.mega-image.ro/medias/sys_master/h58/h29/8876055560222.jpg', 'https://static.mega-image.ro/medias/sys_master/h9e/ha4/8876055167006.jpg', 'https://static.mega-image.ro/medias/sys_master/h58/h29/8876055560222.jpg']",Vopsea de par negru reno ,1.0,,/Cosmetice-si-ingrijire-personala/Hair-styling/Vopsea-pentru-par/Vopsea-de-par-negru-reno-192g/p/16463,32.98,28.69,,-13%,15/05/2024 20:59:00,192g
True,L'Oreal Paris,Excellence,16241,[],"['https://static.mega-image.ro/medias/sys_master/h66/hfe/9099673010206.jpg', 'https://static.mega-image.ro/medias/sys_master/hf5/h83/9099672944670.jpg', 'https://static.mega-image.ro/medias/sys_master/h53/h20/9099673272350.jpg', 'https://static.mega-image.ro/medias/sys_master/ha9/hfd/9099672879134.jpg', 'https://static.mega-image.ro/medias/sys_master/h53/h20/9099673272350.jpg']",Vopsea pentru par blond deschis cenusiu 8.1,1.0,,/Cosmetice-si-ingrijire-personala/Hair-styling/Vopsea-pentru-par/Vopsea-pentru-par-blond-deschis-cenusiu-8-1/p/16241,32.98,28.69,,-13%,15/05/2024 20:59:00,nan
True,Atifco,,15982,[],"['https://static.mega-image.ro/medias/sys_master/he3/h80/9229595148318.jpg', 'https://static.mega-image.ro/medias/sys_master/h52/h1a/9229595082782.jpg', 'https://static.mega-image.ro/medias/sys_master/h22/hbd/9229595410462.jpg', 'https://static.mega-image.ro/medias/sys_master/hd4/h10/9229595017246.jpg', 'https://static.mega-image.ro/medias/sys_master/h22/hbd/9229595410462.jpg']",Orez Camolino ,1.0,,/Ingrediente-culinare/Orez-si-legume-uscate/Orez/Orez-Camolino-1kg/p/15982,12.79,8.95,,-30%,15/05/2024 20:59:00,1kg
True,Bio Natur,,15245,"[{'code': 'badgeproductiseco', 'image': {'altText': None, 'format': None, 'galleryIndex': None, 'imageType': None, 'url': '/medias/sys_master/h53/h0c/9279932727326.png', '__typename': 'Image'}, 'tooltipMessage': None, 'name': None, '__typename': 'ProductBadge'}]","['https://static.mega-image.ro/medias/sys_master/hae/hc6/9184518078494.jpg', 'https://static.mega-image.ro/medias/sys_master/ha9/h94/9184518012958.jpg', 'https://static.mega-image.ro/medias/sys_master/h13/h45/9184518340638.jpg', 'https://static.mega-image.ro/medias/sys_master/h38/hdb/9184517947422.jpg', 'https://static.mega-image.ro/medias/sys_master/h13/h45/9184518340638.jpg']",Drajeuri ursuleti ecologice ,1.0,,/Dulciuri-si-snacks/Dropsuri-guma-si-jeleuri/Jeleuri-si-caramele/Drajeuri-ursuleti-ecologice-120g/p/15245,16.99,13.59,,-20%,15/05/2024 20:59:00,120g
True,Tassimo,Jacobs,15230,[],"['https://static.mega-image.ro/medias/sys_master/hd6/h17/8846769127454.jpg', 'https://static.mega-image.ro/medias/sys_master/h5e/h09/8846769061918.jpg', 'https://static.mega-image.ro/medias/sys_master/h9a/hf3/8846769389598.jpg', 'https://static.mega-image.ro/medias/sys_master/h27/he1/8846768996382.jpg', 'https://static.mega-image.ro/medias/sys_master/h9a/hf3/8846769389598.jpg']","Cafea Latte Macchiato, ",1.0,,/Paine-cafea-cereale-si-mic-dejun/Cafea/Capsule/Cafea-Latte-Macchiato-2x8-capsule/p/15230,35.05,29.79,,-15%,15/05/2024 20:59:00,2x8 capsule
True,Tassimo,Jacobs,15231,[],"['https://static.mega-image.ro/medias/sys_master/h1a/he3/8846771552286.jpg', 'https://static.mega-image.ro/medias/sys_master/hf0/h0c/8846771486750.jpg', 'https://static.mega-image.ro/medias/sys_master/hdf/h95/8846771814430.jpg', 'https://static.mega-image.ro/medias/sys_master/hd9/hd2/8846771421214.jpg', 'https://static.mega-image.ro/medias/sys_master/hdf/h95/8846771814430.jpg']","Cafea Late Macchiato Caramel, ",1.0,,/Paine-cafea-cereale-si-mic-dejun/Cafea/Capsule/Cafea-Late-Macchiato-Caramel-2x8-capsule/p/15231,35.05,29.79,,-15%,15/05/2024 20:59:00,2x8 capsule
True,Whiskas,,15171,[],"['https://static.mega-image.ro/medias/sys_master/h30/h45/9220168646686.jpg', 'https://static.mega-image.ro/medias/sys_master/haf/h49/9220168581150.jpg', 'https://static.mega-image.ro/medias/sys_master/h37/hcc/9220168908830.jpg', 'https://static.mega-image.ro/medias/sys_master/h3c/h8f/9220168515614.jpg', 'https://static.mega-image.ro/medias/sys_master/h37/hcc/9220168908830.jpg']",Hrana uscata cu pui ,1.0,,/Animale-de-companie/Hrana-pisici/Hrana-pisici/Hrana-uscata-cu-pui-1-4kg/p/15171,29.64,25.19,,-15%,15/05/2024 20:59:00,1.4kg
True,Glade,,13536,[],"['https://static.mega-image.ro/medias/sys_master/hfa/h41/9294247395358.jpg', 'https://static.mega-image.ro/medias/sys_master/ha1/h94/9294247329822.jpg', 'https://static.mega-image.ro/medias/sys_master/h0b/h45/9294247657502.jpg', 'https://static.mega-image.ro/medias/sys_master/hbc/h4f/9294247264286.jpg', 'https://static.mega-image.ro/medias/sys_master/h0b/h45/9294247657502.jpg', 'https://static.mega-image.ro/medias/sys_master/h2d/h87/9294247854110.jpg']",Rezerva odorizant Pure Clean Linen ,1.0,,/Curatenie-si-nealimentare/Odorizante/Odorizant-pentru-camera/Rezerva-odorizant-Pure-Clean-Linen-269ml/p/13536,27.99,27.99,,-50% la al 2-lea,15/05/2024 20:59:00,269ml
True,Purina One,,12857,[],"['https://static.mega-image.ro/medias/sys_master/hd9/h95/9171257065502.jpg', 'https://static.mega-image.ro/medias/sys_master/hb8/h1d/9171256999966.jpg', 'https://static.mega-image.ro/medias/sys_master/h24/h99/9171257327646.jpg', 'https://static.mega-image.ro/medias/sys_master/h62/hc4/9171256934430.jpg', 'https://static.mega-image.ro/medias/sys_master/h24/h99/9171257327646.jpg']","Hrana uscata pentru pisici sterilizate, cu vita ",1.0,,/Animale-de-companie/Hrana-pisici/Hrana-pisici/Hrana-uscata-pentru-pisici-sterilizate-cu-vita-800g/p/12857,24.22,20.59,,combina 2 = livrare gratuita,15/05/2024 20:59:59,800g
True,Delaco,,9423,[],"['https://static.mega-image.ro/medias/sys_master/hf5/hbf/9247260770334.jpg', 'https://static.mega-image.ro/medias/sys_master/h72/h1f/9247260704798.jpg', 'https://static.mega-image.ro/medias/sys_master/h14/h83/9247261032478.jpg', 'https://static.mega-image.ro/medias/sys_master/h9e/h5c/9247260639262.jpg', 'https://static.mega-image.ro/medias/sys_master/h14/h83/9247261032478.jpg']",Emmentaler  ,1.0,,/Lactate-si-oua/Branzeturi/Emmentaler/Emmentaler-200g/p/9423,16.99,13.59,,CONNECT -20%,15/05/2024 20:59:00,200g
